26	100
28	100
28	100
28	100
28	100
26	100
26	100
28	200
28	100
28	200
28	100
26	100
26	100
28	200
28	100
28	100
28	100
18	200
17	100
15	100
13	100
13	100
14	100
24	400
22	200
33	400
26	400
17	300
14	200
22	200
23	200
20	200
21	200
20	200
21	200
10	200
16	200
17	200
18	300
21	200
22	200
15	200
15	700
28	600
14	300
22	300
14	400
22	200
12	300
20	200
12	100
17	100
15	100
16	100
15	100
16	100
15	100
16	100
15	100
16	200
13	100
13	100
24	100
13	100
24	200
18	100
19	100
16	100
17	200
16	100
17	100
15	100
15	200
26	500
15	300
26	500
16	300
16	300
16	100
17	100
16	300
21	200
22	100
23	100
20	100
21	400
20	400
21	300
19	100
19	300
30	700
19	300
30	200
20	100
20	100
20	300
14	100
30	300
31	200
28	200
12	200
13	100
12	200
13	100
12	100
13	200
13	100
14	100
12	100
13	300
12	100
13	100
12	200
13	100
13	100
14	300
12	200
13	400
12	200
13	400
12	200
13	300
13	200
14	200
12	300
13	300
12	100
13	200
12	100
13	100
13	100
14	100
22	300
19	100
19	100
21	100
21	100
21	100
21	100
19	200
19	100
21	500
21	300
21	300
21	200
19	300
19	200
21	200
21	200
21	300
21	200
24	300
14	100
19	400
13	400
19	300
18	500
26	1000
27	300
26	600
27	300
27	300
28	300
27	100
26	200
27	100
17	300
18	100
17	100
18	100
17	400
18	300
17	100
18	100
17	400
18	300
17	11000
18	100
17	100
18	100
17	100
18	100
17	200
18	300
19	400
19	300
19	100
19	100
20	100
20	100
20	100
18	100
17	200
18	100
17	100
18	100
18	100
17	100
18	100
19	100
19	100
19	100
22	100
22	100
21	500
18	300
19	200
19	100
20	100
18	100
19	200
19	300
20	200
18	100
19	200
19	100
20	300
19	100
18	100
19	100
19	100
20	100
19	100
20	100
20	100
22	200
23	100
18	100
19	100
18	200
19	100
18	100
19	100
18	100
19	100
22	100
23	200
19	100
20	100
19	100
20	100
19	300
20	100
19	100
20	100
22	100
23	100
13	100
14	100
13	100
14	600
13	1500
14	200
11	100
17	100
19	100
20	100
11	100
640	1700
22	200
16	200
15	100
25	200
13	100
20	100
25	300
21	100
13	100
17	100
18	100
18	100
19	100
23	100
30	200
18	300
19	300
20	100
22	400
19	300
14	200
15	100
14	100
18	100
15	100
24	200
18	100
19	100
20	200
13	100
16	100
24	100
25	300
28	200
17	100
20	100
12	100
20	200
21	100
24	100
13	100
16	100
18	100
23	100
13	100
16	100
16	100
25	200
30	100
13	100
8	400
18	100
21	100
16	100
16	100
16	100
17	100
13	100
13	100
14	100
23	100
26	100
26	500
26	300
26	600
27	400
15	400
16	300
19	100
17	100
14	100
12	100
13	400
12	200
13	500
12	300
13	200
16	300
23	300
23	100
23	200
26	900
26	500
26	200
30	200
30	300
30	400
20	200
19	300
25	300
17	300
17	200
20	500
20	200
20	200
24	200
24	400
24	200
16	600
21	200
16	200
25	200
16	200
22	300
17	200
15	300
23	200
17	600
27	300
21	500
11	200
23	300
22	100
21	300
16	400
21	500
16	200
25	500
16	200
22	300
17	200
15	200
13	100
17	100
27	400
21	300
12	300
12	100
13	100
19	100
20	100
14	100
15	100
10	100
27	200
27	200
11	400
18	300
26	200
13	400
21	200
22	300
34	300
13	400
14	200
15	300
25	500
23	200
24	500
36	300
34	100
46	900
20	400
30	800
24	600
33	500
30	200
39	200
9	800
26	800
26	300
10	300
23	200
11	100
18	200
23	100
12	200
9	100
8	300
25	300
30	200
24	100
26	100
21	1700
23	100
23	100
23	100
26	200
12	100
13	100
18	200
22	100
13	200
19	200
14	100
14	100
24	100
18	100
17	100
24	100
33	200
18	100
26	100
33	200
31	200
19	200
28	200
26	100
23	100
22	100
21	100
20	100
16	100
14	100
25	100
23	200
20	100
19	100
24	100
28	100
31	200
21	100
15	100
13	100
11	200
14	100
12	200
19	100
22	100
38	200
28	200
25	100
18	100
16	100
16	100
14	100
24	100
22	100
19	100
30	100
28	100
25	100
24	100
43	400
33	100
34	100
17	200
20	200
14	200
19	200
20	300
24	100
28	100
23	100
26	200
29	100
34	200
25	200
23	200
20	100
15	100
27	700
25	300
28	100
26	100
20	200
21	100
19	100
22	100
20	100
13	100
29	200
25	100
26	100
24	200
24	200
19	600
27	500
18	300
14	100
12	200
13	100
21	100
31	400
12	300
14	300
25	400
25	500
21	300
22	300
20	500
20	200
18	200
29	600
29	200
25	200
26	400
24	200
24	400
21	400
30	400
28	500
26	300
25	400
23	400
20	300
21	100
26	100
15	100
15	400
15	400
16	200
28	400
26	400
19	300
21	400
22	1400
21	500
26	500
20	200
20	100
20	100
17	100
25	300
24	200
16	100
12	100
12	100
12	100
13	100
17	200
18	300
18	200
21	200
22	300
15	300
16	300
16	600
16	200
17	100
7	400
23	100
26	300
24	300
33	200
36	200
27	100
21	200
24	100
11	100
12	100
13	100
16	200
12	100
20	100
10	100
17	400
12	1500
11	1500
9	200
12	300
22	100
16	300
12	100
14	200
10	200
12	100
17	200
17	100
22	200
16	300
24	200
19	100
18	100
26	400
31	400
20	200
30	400
28	400
33	300
20	300
21	200
20	100
21	300
20	200
21	400
20	200
21	200
18	300
21	400
21	400
29	600
30	400
29	100
29	100
31	100
26	400
31	600
27	500
38	400
13	400
14	100
14	400
17	500
19	400
18	100
25	700
14	300
14	100
18	100
19	100
18	100
19	100
12	100
14	100
16	200
21	100
16	400
24	300
16	200
20	400
19	500
20	100
19	200
20	300
19	100
20	100
20	200
21	100
19	200
20	100
19	100
20	200
19	100
20	100
20	200
21	100
19	100
20	100
19	1700
20	100
19	100
20	100
20	100
21	100
19	100
20	100
19	100
20	100
19	100
20	100
20	400
21	300
26	300
26	100
28	200
28	100
28	100
28	100
26	200
26	100
28	100
28	100
28	200
28	100
26	100
26	100
28	100
28	100
28	100
28	100
18	100
17	200
15	100
13	100
13	100
14	100
24	100
22	100
33	200
26	200
17	200
14	100
22	100
23	100
20	100
21	100
20	100
21	200
10	100
16	200
17	100
18	100
21	100
22	100
15	100
15	100
28	100
19	100
14	100
22	200
14	100
22	100
12	100
20	100
12	200
17	100
15	200
16	100
15	100
16	100
15	100
16	100
15	200
16	100
13	100
13	200
24	100
13	100
24	100
18	200
19	100
16	100
17	100
16	100
17	100
15	100
15	100
26	100
15	100
26	100
16	100
16	100
16	200
17	100
16	100
21	100
22	100
23	100
20	100
21	100
20	100
21	100
19	100
19	100
30	100
19	100
30	100
20	100
20	100
20	100
14	100
30	200
31	100
28	100
12	100
13	100
12	100
13	100
12	100
13	500
13	200
14	200
12	200
13	100
12	200
13	100
12	100
13	100
13	100
14	100
12	200
13	100
12	200
13	200
12	100
13	100
13	100
14	200
12	100
13	100
12	100
13	100
12	200
13	100
13	100
14	100
22	100
19	100
19	200
21	100
21	100
21	100
21	100
19	100
19	100
21	100
21	100
21	100
21	100
19	100
19	200
21	100
21	100
21	100
21	100
24	100
14	100
19	100
13	200
19	100
18	100
26	400
27	100
26	200
27	200
27	100
28	100
27	100
26	100
27	100
17	200
18	100
17	400
18	300
17	100
18	100
17	100
18	100
17	100
18	100
17	200
18	100
17	100
18	200
17	100
18	100
17	100
18	100
19	200
19	100
19	200
19	100
20	100
20	0
20	100
18	100
17	100
18	200
17	100
18	100
18	100
17	100
18	100
19	100
19	100
19	100
22	100
22	200
21	100
18	100
19	100
19	100
20	100
18	100
19	200
19	100
20	100
18	100
19	100
19	100
20	100
19	100
18	100
19	100
19	500
20	500
19	300
20	200
20	200
22	300
23	200
18	200
19	100
18	200
19	100
18	400
19	100
18	100
19	100
22	400
23	300
19	300
20	200
19	100
20	1600
19	200
20	100
19	100
20	100
22	100
23	100
13	100
14	200
13	200
14	100
13	100
14	100
11	100
17	100
19	100
20	200
11	100
8720	1200
11600	700
1120	700
40	300
32	100
40	100
24	300
32	200
24	100
32	100
200	500
200	200
24	1500
32	900
24	500
32	400
6	700
5	400
128	500
3	400
1	300
32	500
8	300
200	400
32	300
304	600
32	400
304	400
304	300
304	300
304	300
64	800
304	300
304	300
304	300
304	400
128	500
304	900
304	4800
304	300
304	300
304	300
304	300
304	200
304	300
256	300
304	300
304	300
304	300
304	300
304	300
304	300
304	300
304	200
304	300
304	200
304	300
304	200
304	200
200	400
200	400
24	400
24	500
32	600
8	1000
8	400
8	200
10	500
5	500
192	300
9	500
9	300
128	400
128	500
4	600
3	600
128	500
2	400
11	600
32	600
8	300
200	400
304	700
304	300
304	200
512	400
304	300
304	4300
304	400
304	200
304	200
304	100
304	100
304	200
304	200
304	200
304	100
304	200
304	100
304	100
304	200
304	200
304	200
304	200
304	200
304	100
304	100
304	200
304	200
304	200
304	200
304	100
304	4200
200	500
200	100
24	300
64	300
24	200
32	300
4	600
4	300
4	100
10	200
9	200
9	100
128	200
128	100
6	100
5	200
128	200
3	100
2	200
11	100
32	400
8	200
200	200
304	300
304	200
304	100
304	200
304	100
1024	700
304	200
304	100
304	200
304	200
304	100
304	200
304	100
304	100
304	100
304	100
304	200
304	200
304	100
304	100
304	200
304	200
304	100
304	100
304	100
304	3300
304	100
304	100
304	200
304	100
304	200
88	200
32	300
88	300
88	200
368	400
80	300
32	300
80	100
80	100
80	100
80	200
64	200
80	100
80	100
80	100
80	100
128	300
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
256	200
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	4000
512	200
80	100
80	200
80	100
80	400
80	200
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	1600
80	200
80	200
80	100
80	100
80	200
1024	700
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	3600
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	3400
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
2048	400
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	7800
80	100
80	100
80	100
80	200
80	300
80	200
80	100
80	100
80	100
80	100
80	400
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	300
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	4200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
4096	600
80	200
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	1500
80	200
80	100
80	100
80	100
80	300
80	300
80	300
80	200
80	400
80	200
80	400
80	600
80	5800
80	200
80	200
80	200
80	400
80	200
80	200
80	400
80	300
80	300
80	300
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	400
80	400
80	200
80	100
80	200
80	400
80	300
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	4100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	400
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	700
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	500
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	4900
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
8192	500
80	100
80	200
80	500
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	1500
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	400
80	300
80	500
80	200
80	1500
80	600
80	500
80	300
80	300
80	200
80	200
80	300
80	200
80	200
80	200
80	500
80	300
80	700
80	200
80	200
80	200
80	400
80	200
80	200
80	200
80	7800
80	400
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	400
80	400
80	400
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	300
80	400
80	200
80	200
80	300
80	300
80	200
80	100
80	200
80	200
80	200
80	200
80	400
80	100
80	100
80	100
80	300
80	200
80	500
80	200
80	300
80	400
80	200
80	300
80	200
80	200
80	200
80	200
80	500
80	200
80	200
80	200
80	200
80	400
80	400
80	300
80	300
80	300
80	600
80	200
80	200
80	200
80	300
80	200
80	500
80	500
80	400
80	300
80	200
80	100
80	200
80	200
80	300
80	300
80	300
80	600
80	500
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	200
80	200
80	200
80	300
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	700
80	200
80	500
80	400
80	300
80	300
80	300
80	200
80	200
80	300
80	400
80	200
80	200
80	200
80	200
80	200
80	300
80	400
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	300
80	200
80	200
80	500
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	400
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	6500
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	6800
80	200
80	100
80	100
80	100
80	0
80	100
80	100
80	200
80	500
80	200
80	100
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	400
80	100
80	200
80	200
80	200
80	200
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	4800
80	200
16	500
96	500
16	200
16	200
1280	900
2560	1200
5120	800
10240	900
7992	900
32	600
32	200
320	800
32	200
32	100
48	500
640	400
96	300
64	300
192	300
1280	400
128	400
384	200
2560	400
256	400
768	400
5120	400
512	300
1536	300
10240	300
1024	600
3072	700
20480	10100
2048	500
6144	300
40960	5300
4096	1700
12288	300
81920	4600
8192	300
24576	400
163840	4600
16384	300
49152	300
327680	4900
32768	400
98304	300
655360	5300
65536	300
196608	300
32	800
32	200
55960	800
32	300
32	100
32	200
32	100
32	200
32	1100
64	400
16	300
16	200
80	1200
15984	1300
80	500
8008	800
16	600
16	300
7992	10200
16	900
16	200
7984	1000
16	300
16	200
80	300
15968	600
80	200
8000	300
111920	600
80	900
16000	700
80	200
8016	600
16	300
16	500
80	500
16032	500
8024	200
16	300
16	100
8000	3700
16	800
16	100
7976	1000
16	600
16	500
7968	1300
7944	1500
16	900
16	400
16	300
16	200
7936	1500
16	400
16	200
80	600
15872	1100
80	100
80	200
7960	800
16	400
16	100
80	300
15920	500
7968	200
7960	1100
16	900
16	200
7944	900
16	300
16	200
7928	600
16	800
16	200
7920	1200
16	400
16	200
80	500
15840	1100
80	200
80	100
7944	500
80	900
15888	900
7952	300
16	300
16	100
16	300
16	200
7944	900
16	600
16	200
80	700
15888	900
80	200
7960	500
16	500
16	200
80	1000
15920	1400
7968	300
16	300
16	200
7944	1000
16	300
16	100
7936	600
16	1200
16	300
80	800
15872	900
80	200
7952	300
16	300
16	100
80	500
15904	800
80	200
80	200
7976	200
80	1500
15952	900
80	200
80	200
8000	500
16	800
16	300
80	400
16000	900
8008	300
16	300
16	100
8000	700
80	900
16000	2700
80	300
8016	900
16	800
16	300
7992	900
16	200
16	200
80	300
15984	800
80	100
80	200
8016	400
80	1100
16032	1700
80	200
80	500
8040	500
16	900
16	200
8024	900
16	300
16	100
80	400
16048	700
8032	300
16	900
16	800
80	700
16064	1600
80	700
80	300
8056	500
16	200
16	100
80	500
16112	1000
80	400
80	200
8080	1400
8072	1900
16	700
16	200
8056	1000
16	200
16	200
8048	1600
16	300
16	200
80	700
16096	900
80	200
8064	500
16	300
16	100
8048	600
80	900
16096	1000
80	200
8064	500
16	700
16	200
8040	900
16	300
16	400
8016	1900
8008	2100
16	1000
16	300
8000	1100
16	300
16	200
80	400
16000	900
8008	300
80	1200
16016	1700
8016	600
16	400
16	200
80	500
16032	1100
80	200
80	100
8040	500
16	200
16	200
80	300
16080	400
80	100
80	1700
8064	500
80	1300
16128	1100
80	200
80	200
8088	500
16	1600
16	400
80	500
16176	700
8096	300
16	200
16	400
80	400
16192	600
80	300
8112	200
80	900
16224	1600
8120	200
16	700
16	200
16	500
16	200
8104	1100
8080	1200
16	300
16	700
80	700
16160	1300
80	200
80	200
8104	500
16	200
16	200
80	600
16208	900
8112	400
80	900
16224	1500
8120	200
16	900
16	200
80	900
16240	1300
8128	300
16	700
16	200
80	500
16256	700
8136	200
8112	1700
16	300
16	200
8096	1000
16	400
16	100
8072	700
80	900
16144	2000
80	300
8088	800
16	800
16	300
8064	1400
16	700
16	200
8048	800
80	1200
16096	1300
80	200
80	200
8072	500
16	800
16	300
8064	1000
16	300
16	100
8056	800
8040	1300
16	900
16	200
8024	900
16	400
16	200
80	500
16048	900
80	200
8040	500
80	900
16080	1100
80	300
80	200
8064	500
16	900
16	200
80	600
16128	1200
80	300
8080	400
16	400
16	200
8072	600
8048	1300
16	800
16	200
80	900
16096	1000
8056	300
16	700
16	200
8040	900
80	600
16080	900
80	600
8056	500
16	800
16	200
80	500
16112	900
80	100
80	100
8080	400
16	200
16	100
8064	700
80	600
16128	1600
80	200
8080	500
16	300
16	100
80	300
16160	400
80	200
8096	400
16	200
16	100
8088	700
8080	900
16	800
16	200
80	400
16160	700
80	200
8096	400
16	200
16	100
8088	600
80	600
16176	900
8096	400
16	200
16	200
80	400
16192	400
80	300
8112	200
16	400
16	100
80	500
16224	700
80	100
80	200
8136	200
16	1200
16	200
80	500
16272	1000
80	200
8152	300
16	200
16	100
80	300
16304	600
8160	400
8144	800
16	800
16	200
8120	1000
16	300
16	100
8096	600
80	600
16192	800
80	100
80	200
8120	200
16	200
16	100
8112	600
16	200
16	100
80	500
16224	800
80	200
80	500
8136	500
8120	1000
16	400
16	200
80	700
16240	700
80	200
80	100
8144	200
16	200
16	200
16	800
16	100
80	400
16288	800
80	200
8160	400
16	200
16	100
8152	400
8136	1800
16	300
16	200
16	500
16	200
8120	700
80	800
16240	900
80	400
80	100
8144	300
16	200
16	500
8120	1200
16	200
16	100
80	300
16240	500
80	200
80	400
8144	400
80	600
16288	800
80	200
8160	700
16	700
16	200
80	300
16320	600
80	200
80	100
8184	200
16	200
16	200
16	700
16	200
8176	900
16	300
16	200
8160	500
80	600
16320	1100
80	300
8176	200
16	300
16	300
8160	800
16	400
16	200
8144	500
8128	1200
16	300
16	200
8112	1000
16	500
16	100
80	800
16224	700
8120	300
8096	600
16	200
16	200
16	600
16	200
8072	800
80	900
16144	1100
80	200
8088	300
16	700
16	200
8072	900
16	300
16	400
8048	700
8032	900
16	200
16	100
8016	1100
16	400
16	100
80	800
16032	800
8024	300
8008	1400
16	300
16	200
80	700
16016	1000
80	200
80	100
8032	500
16	300
16	200
8016	700
16	1400
16	500
7992	33500
16	400
16	200
7984	400
7968	1200
16	200
16	100
7944	1000
16	400
16	100
80	600
15888	700
80	100
7960	400
16	600
16	200
16	500
16	100
7936	1000
80	500
15872	900
80	200
7952	300
16	800
16	200
80	400
15904	700
80	100
80	100
7976	200
16	600
16	200
80	300
15952	500
80	100
7992	700
16	700
16	200
7968	700
16	300
16	100
80	600
15936	900
80	100
80	200
7992	300
7976	800
16	300
16	100
7952	800
16	200
16	200
80	300
15904	700
80	200
7968	200
80	600
15936	1100
80	100
7984	500
16	500
16	200
7968	500
16	300
16	100
16	600
16	200
7952	800
16	300
16	100
16	300
16	100
16	700
16	200
80	700
15904	1000
80	200
80	200
7976	800
16	400
16	200
80	400
15952	600
7984	600
7960	800
16	300
16	200
7936	700
16	400
16	200
16	700
16	200
80	900
15872	1100
80	200
80	200
7960	500
16	500
16	200
16	600
16	200
16	700
16	200
80	300
15920	800
7968	200
16	200
16	100
80	200
15936	500
80	200
7984	800
16	200
16	200
16	200
16	200
7976	400
7952	1000
16	300
16	200
80	600
15904	700
80	200
80	200
7976	300
16	300
16	200
16	200
16	100
7968	600
16	200
16	100
80	200
15936	400
80	200
7984	500
16	300
16	300
16	1000
16	200
80	500
15968	1200
80	200
80	100
8008	700
16	200
16	100
80	200
16016	500
80	200
8024	700
